,Date,Confirm Time,Block Size,Cost/TXN,Difficulty,TXN Vol,Hash Rate,Market Cap,Miners Rev,TXN/Block,Number of TXN,Unique Addresses,Total Bitcoin,TXN Fees,Trade Vol,TXN/Trade Ratio,Price,Price Binary
978,2013-11-11,6.2,0.13310299897800001,30.710785952600002,510929738.016,60555075.0,4952.69873252,4064669415.0,1675519.06,263.0,54558.0,86543.0,11976750.0,62.00580352,11509222.6051,5.26143923555,332.6263,1
979,2013-11-10,6.55,0.174599806468,22.0829701412,510929738.016,66944275.0,4266.94044648,3554569406.25,1262461.32,380.0,57169.0,97886.0,11971875.0,52.48680278,20053910.8409,3.33821543822,311.9005,0
980,2013-11-09,8.183333333330001,0.20181833186599998,22.629703134699998,510929738.016,105398358.0,3606.58061548,4305490758.0,1308087.36,415.0,57804.0,108461.0,11967675.0,86.29385375,14477171.7642,7.28031412261,336.1358,1
981,2013-11-08,10.133333333300001,0.221148956987,18.6395737229,510929738.016,105554624.0,3377.99452013,3895040535.0,1117647.48,335.0,59961.0,107930.0,11964125.0,108.19320547,14089013.9337,7.491980923330001,323.767,1
982,2013-11-07,8.333333333330001,0.18920267402399998,19.778503522,510929738.016,83843663.0,3911.36207594,3496381056.0,1159633.44,309.0,58631.0,104142.0,11960800.0,117.81098834,13309556.2116,6.299508556340001,283.3023,1
983,2013-11-06,7.31666666667,0.182755099403,19.5566937403,510929738.016,66303724.0,4114.54971625,3087643198.5,1076302.64,279.0,55035.0,101631.0,11956950.0,118.37378115,13307470.0993,4.98244396672,253.6933,1
984,2013-11-05,7.6,0.147551278507,20.7253316776,390928787.638,87485395.0,3303.63982471,2947943727.0,1059769.11,340.0,51134.0,93462.0,11952900.0,47.14006645,8262453.1297699995,10.588307562999999,239.29,1
985,2013-11-04,6.13333333333,0.106890826225,27.096063572,390928787.638,44225105.0,3886.63508789,2689641115.0,1140581.7,407.0,42094.0,77104.0,11948650.0,67.37958812,5415906.61934,8.16578051731,225.196,1
986,2013-11-03,6.083333333330001,0.0933541521734,28.4386262739,390928787.638,22891169.0,3808.90238614,2470544002.5,1018529.4,450.0,35815.0,63309.0,11943650.0,24.97396102,1484220.30695,15.4230262701,207.6335,1
987,2013-11-02,5.75,0.09722195902180002,27.0091357245,390928787.638,25308174.0,4216.99907037,2437295812.5,1112209.2,380.0,41179.0,69196.0,11938750.0,23.87084674,1425709.1788700002,17.7512880705,200.8473,1
988,2013-11-01,6.45,0.122965662103,20.1321450751,390928787.638,30585801.0,3692.3033335,2425328973.0,972503.4,339.0,48306.0,72946.0,11933325.0,35.40296681,1585174.84615,19.2949069883,198.5098,1
989,2013-10-31,5.7,0.12084530643300001,18.7594827891,390928787.638,30015321.0,4061.53366685,2404920005.75,1059460.55,300.0,56476.0,77578.0,11928575.0,30.03529546,3547390.0019199997,8.46124084335,198.2263,1
990,2013-10-30,5.68333333333,0.118112223489,20.9626144309,390928787.638,33905628.0,3808.90238614,2425090156.5,1004339.82,210.0,47911.0,77520.0,11923350.0,38.08800627,4753775.2789199995,7.13235827507,194.5493,0
991,2013-10-29,7.233333333330001,0.146509595737,15.583613209200001,390928787.638,56466616.0,3051.0085440000003,2408599560.5,798457.59,182.0,51237.0,70275.0,11918450.0,26.14906747,2939387.24423,19.210335916800002,198.1932,1
992,2013-10-28,6.583333333330001,0.118268551107,18.2308522669,390928787.638,23040191.0,3478.53840367,2338225531.25,886657.5,189.0,48635.0,63786.0,11914525.0,43.74981757,2704981.01432,8.51769051508,187.8683,1
993,2013-10-27,7.483333333330001,0.11322228922000001,19.0346296296,390928787.638,20364921.0,3439.67205279,2251714053.0,844909.14,254.0,44388.0,54418.0,11910050.0,44.03445576,1077352.4245200001,18.9027476308,185.6888,1
994,2013-10-26,6.5,0.120308626836,18.3085502401,390928787.638,36443698.0,3867.20191246,2139559868.75,903581.88,270.0,49353.0,67249.0,11905625.0,53.66366945,2772752.64286,13.1435085872,175.9008,0
995,2013-10-25,5.466666666669999,0.12349060773800001,17.4562554926,267731249.482,59153404.0,3194.15822401,2056551326.5,1044809.26,244.0,59853.0,82770.0,11900650.0,46.75449972,5866632.75407,10.0830248332,178.1217,0
996,2013-10-24,6.06666666667,0.156337947937,16.3209313206,267731249.482,49099293.0,2781.57945341,2328734577.0,1032543.72,326.0,63265.0,88605.0,11894650.0,49.26787775,10689265.3273,4.59332720009,183.1482,0
997,2013-10-23,5.95,0.127253075912,19.459328043699998,267731249.482,48435641.0,2808.19743861,2377290528.75,1061934.45,271.0,54572.0,87179.0,11889425.0,36.67520171,4871058.71447,9.94355511229,200.62,1
998,2013-10-22,4.88333333333,0.127491184985,18.5143666225,267731249.482,65660979.0,3313.93915741,2279142287.0,1201693.48,250.0,64906.0,89356.0,11884150.0,41.67292026,8169910.699139999,8.036927428250001,183.8648,1
999,2013-10-21,5.966666666669999,0.134416305011,15.413148326500002,267731249.482,30979595.0,2675.10751261,2103224179.75,896151.27,248.0,58142.0,73341.0,11877925.0,36.82997401,4684998.81486,6.61250853237,174.1772,1
1000,2013-10-20,5.5,0.111199979429,18.0352191962,267731249.482,20272986.0,2874.74240161,1967458259.0,899308.17,249.0,49864.0,64030.0,11872900.0,27.8955071,1268467.9714,15.9822608367,163.0632,1
1001,2013-10-19,5.7,0.121236191493,16.6442559344,267731249.482,32532840.0,2914.66937941,1958730875.0,909425.5,302.0,54639.0,75457.0,11867500.0,35.8234771,6187881.4694,5.25750862714,159.8115,1
1002,2013-10-18,6.56666666667,0.151048489389,10.8870446349,267731249.482,23370691.0,2302.45571981,1786302344.75,658078.3,258.0,60446.0,69519.0,11862025.0,45.53965756,3425207.87897,6.82314526332,149.5947,1
1003,2013-10-17,6.716666666669999,0.117371548487,14.316191003,267731249.482,25606096.0,2382.30967541,1699564141.0,646991.62,260.0,45193.0,68607.0,11857700.0,39.50246713,2913283.1430099998,8.789429288580001,142.735,1
1004,2013-10-16,5.33333333333,0.109832754963,15.0465884459,267731249.482,29272418.0,2914.66937941,1681142901.75,781625.13,289.0,51947.0,74562.0,11853225.0,36.84323895,4398511.619390001,6.65507343987,137.4188,0
1005,2013-10-15,4.96666666667,0.102441226282,15.172593161199998,189281249.281,25180562.0,2333.48704052,1649680710.0,869693.04,230.0,57320.0,70171.0,11847750.0,46.86833704,1768501.45934,14.2383610256,138.6417,1
1006,2013-10-14,4.6,0.104910979899,15.7534038699,189281249.281,23663367.0,2427.5792599,1606779919.5,878457.06,249.0,55763.0,74721.0,11841550.0,24.76312632,3557089.21856,6.65245247584,133.0355,1
1007,2013-10-13,4.76666666667,0.106077319149,14.571952856700001,189281249.281,13162986.0,2154.71182371,1535485874.0,746783.44,349.0,51248.0,57180.0,11835100.0,31.15736732,1081240.49114,12.173967243800002,130.4155,1
1008,2013-10-12,5.86666666667,0.111741099866,12.726299673900002,189281249.281,16997986.0,1853.61672171,1508600193.75,632166.21,252.0,49674.0,58649.0,11829375.0,32.21519984,876363.1469459999,19.3960529736,126.5232,1
1009,2013-10-11,6.88333333333,0.130256862964,10.3733497401,189281249.281,20022201.0,1665.43228295,1499813238.0,564818.52,237.0,54449.0,67974.0,11824450.0,28.46158064,992198.89365,20.1796239578,125.5117,0
1010,2013-10-10,5.65,0.133234385955,10.732619917300001,189281249.281,19987068.0,1834.79827783,1494405760.75,620012.72,231.0,57769.0,65216.0,11820025.0,29.73024401,2005791.73512,9.96467778357,125.6982,0
1011,2013-10-09,6.516666666669999,0.115927836934,12.3421080632,189281249.281,22600153.0,1721.88761458,1489654112.0,579968.0,216.0,46991.0,69133.0,11815150.0,25.13904198,2490305.30906,9.07525381526,125.8423,1
1012,2013-10-08,6.966666666669999,0.127260581041,11.313599440099999,189281249.281,16450364.0,1467.83862226,1462621608.0,484957.44,223.0,42865.0,60475.0,11810575.0,16.18054086,1596909.1249799998,10.3013778004,124.3182,1
1013,2013-10-07,7.266666666669999,0.130531641393,11.0263721522,189281249.281,22147123.0,1439.61095645,1459305030.0,476725.2,252.0,43235.0,58652.0,11806675.0,32.99949234,781361.648147,28.3442667563,123.245,1
1014,2013-10-06,5.45,0.100938712016,13.7792138723,189281249.281,11506441.0,1900.66283139,1435226560.0,616633.6,307.0,44751.0,48783.0,11802850.0,21.98375278,459914.16531199997,25.018669813600003,121.6828,1
1015,2013-10-05,6.266666666669999,0.10073433555099999,13.448679611700001,148819199.805,12004509.0,1560.94477771,1433550678.0,644124.51,296.0,47895.0,55710.0,11797800.0,26.70745176,489851.782103,24.506410071199998,121.1398,0
1016,2013-10-04,6.783333333330001,0.13243233755699998,9.981130009489998,148819199.805,18930821.0,1316.81597361,1438688050.0,546926.0,256.0,54796.0,64698.0,11792525.0,33.53991469,2011481.35049,9.411382945560002,121.2945,1
1017,2013-10-03,6.18333333333,0.139478788926,9.93093278019,148819199.805,39333168.0,1538.75125006,1378615371.25,612818.0,274.0,61708.0,72720.0,11788075.0,40.37392697,6188639.16594,6.35570552114,116.8168,1
1018,2013-10-02,7.13333333333,0.165003407208,7.5235241650399995,148819199.805,30243868.0,1279.82676087,1230956951.25,455489.2,282.0,60542.0,77571.0,11782875.0,35.39513493,3104396.21312,9.74227062562,99.8135,0
1019,2013-10-01,6.15,0.121152950793,11.341557483699999,148819199.805,28385075.0,1449.97713948,1497171490.5,627414.96,221.0,55320.0,69975.0,11778550.0,36.02532288,1034453.5421200001,27.4396804042,125.4938,1
1020,2013-09-30,6.533333333330001,0.115464972287,12.336909657,148819199.805,17858428.0,1213.24617793,1481125170.0,519050.8,226.0,42073.0,61734.0,11773650.0,26.00052268,1537778.5039,11.613133901800001,123.0983,0
1021,2013-09-29,6.266666666669999,0.11035543396400001,12.9477947342,148819199.805,18613584.0,1242.83754813,1507679355.0,540453.9,307.0,41741.0,54587.0,11769550.0,19.75447388,658253.627127,28.2772224488,125.1807,1
1022,2013-09-28,7.216666666669999,0.11765684719000001,12.1854679803,148819199.805,17176512.0,1265.03107577,1488316775.0,544203.0,296.0,44660.0,60434.0,11765350.0,27.84186309,1090006.24896,15.758177874000001,124.7483,1
1023,2013-09-27,7.416666666669999,0.125307500362,11.163005413599999,148819199.805,20570062.0,1302.02028851,1477191020.0,562939.2,349.0,50429.0,66494.0,11761075.0,82.75466408,1434695.69236,14.337578358900002,123.4983,1
1024,2013-09-26,7.31666666667,0.14039874495100002,9.8213584092,148819199.805,19907594.0,1265.03107577,1456064198.75,532926.55,282.0,54262.0,63157.0,11756675.0,28.01795022,958266.789783,20.7745838923,123.4763,1
1025,2013-09-25,5.65,0.113200013883,11.4890524506,148819199.805,22296216.0,1583.13830535,1459413032.0,668088.4,256.0,58150.0,66539.0,11752400.0,30.8215087,1274036.4986100001,17.5004527853,123.423,1
1026,2013-09-24,6.18333333333,0.135476956913,9.75119236034,112628548.66600001,26370038.0,1125.35789996,1440070859.5,619815.04,248.0,63563.0,65845.0,11747050.0,31.74116641,827226.3640470001,31.8776565168,122.5383,1
1027,2013-09-23,5.11666666667,0.116038529582,11.347812427400001,112628548.66600001,19845271.0,1237.33381041,1444503915.5,684114.22,261.0,60286.0,62037.0,11742025.0,36.37139814,915463.099011,21.6778491763,122.2235,0
1028,2013-09-22,5.63333333333,0.108690122956,12.0645344114,112628548.66600001,14591512.0,1153.35187757,1441007470.0,635632.06,286.0,52686.0,53993.0,11736500.0,27.4817632,384291.605672,37.9698945958,122.651,1
1029,2013-09-21,6.266666666669999,0.12242565562999999,10.8954228127,112628548.66600001,13680647.0,1046.97476265,1448821725.0,580573.5,317.0,53286.0,58758.0,11731350.0,26.17798718,636144.729908,21.505556635999998,122.6435,0
1030,2013-09-20,6.0,0.128709778267,10.2143210714,112628548.66600001,18543950.0,1080.56753578,1453873166.5,602542.8,271.0,58990.0,65306.0,11726675.0,35.98775791,1354933.8525,13.6862399416,122.9008,0
1031,2013-09-19,6.11666666667,0.127231167524,10.4867907261,112628548.66600001,27283020.0,1091.76512683,1454681585.0,618762.6,316.0,59004.0,66398.0,11721850.0,111.42781599999999,1706707.80877,15.9857592268,124.1937,0
1032,2013-09-18,8.683333333330001,0.181919394739,8.05871021854,112628548.66600001,20504733.0,845.418123852,1490750729.25,518843.94,272.0,64383.0,65538.0,11716975.0,303.03844849,1290734.81278,15.8860929952,126.3045,1
1033,2013-09-17,7.3,0.16682058000299999,8.68795764131,112628548.66600001,17593089.0,990.9868074289999,1494135792.0,575933.4,255.0,66291.0,61057.0,11713200.0,90.93785999,972721.506979,18.0864602829,125.9683,1
1034,2013-09-16,7.233333333330001,0.12624866440500002,10.6385878431,112628548.66600001,15807935.0,946.196443251,1475539825.5,536089.08,284.0,50391.0,52304.0,11708775.0,29.82849822,965474.8087129999,16.373223467,125.0618,1
1035,2013-09-15,6.466666666669999,0.114646192457,12.3383487298,112628548.66600001,9903219.0,1024.57958056,1468452843.0,576990.54,305.0,46764.0,42924.0,11704550.0,24.16845305,842965.754458,11.7480681883,124.5783,1
1036,2013-09-14,5.63333333333,0.09328863797360001,14.2944136424,86933017.7712,13379196.0,933.436170675,1454540892.0,673938.72,302.0,47147.0,48712.0,11699975.0,21.909498499999998,1014870.3305,13.1831583358,124.0813,0
1037,2013-09-13,5.61666666667,0.100459121522,13.9956585749,86933017.7712,17487264.0,907.507388156,1500297026.75,676858.04,426.0,48362.0,59829.0,11694575.0,26.42562521,1305675.03608,13.3932740279,126.5072,1
1038,2013-09-12,5.4,0.10784679192800001,13.1619551999,86933017.7712,19081844.0,898.86446065,1501493796.25,671022.8,374.0,50982.0,65300.0,11689325.0,24.96850657,2101228.44006,9.08128011026,125.7598,1
1039,2013-09-11,5.75,0.104208153872,12.652625626099999,86933017.7712,17480102.0,868.614214378,1449999912.5,626456.8,298.0,49512.0,58672.0,11684125.0,23.61451906,1793640.21043,9.745601124419998,125.4518,1
1040,2013-09-10,7.0,0.12247766987,10.778854176400001,86933017.7712,18426068.0,803.7922580810001,1441084149.0,577218.42,255.0,53551.0,55161.0,11679100.0,28.07548626,1957413.7610799999,9.413476118510001,121.458,1
1041,2013-09-09,6.13333333333,0.120213735907,10.7459029218,86933017.7712,15359356.0,834.042504353,1420313587.0,590659.3,218.0,54966.0,53474.0,11674450.0,30.43641891,2081076.57097,7.380485692030001,120.0188,1
1042,2013-09-08,8.1,0.129339211739,9.55577727566,86933017.7712,9575050.0,643.898099215,1382967258.75,444056.97,230.0,46470.0,43712.0,11669625.0,22.51021597,630089.545296,15.1963321732,116.595,0
1043,2013-09-07,7.65,0.140841279293,9.08807324224,86933017.7712,13811249.0,704.3985917589999,1401657885.0,492855.3,245.0,54231.0,56635.0,11665900.0,27.40258306,2058154.91245,6.710500037509999,119.0547,1
1044,2013-09-06,5.783333333330001,0.139508558574,9.23532643664,86933017.7712,16094489.0,821.0781130930001,1427873853.0,585630.52,246.0,63412.0,57620.0,11661825.0,33.00862693,1671586.6833,9.628270822969998,116.321,0
1045,2013-09-05,7.05,0.151025573169,8.495426754339999,86933017.7712,25503578.0,704.3985917589999,1451422408.25,511611.59,287.0,60222.0,63542.0,11657075.0,34.00943099,3558189.5227099997,7.167571547330001,120.5333,0
1046,2013-09-04,6.65,0.124783965363,10.8409097309,86933017.7712,24707681.0,751.934693043,1476901220.0,554360.76,284.0,51136.0,58274.0,11653000.0,24.59734787,999690.9939219999,24.715318169299998,120.5738,0
1047,2013-09-03,6.35,0.128158976581,12.023934221700001,65750060.1491,21059813.0,604.663845362,1519566392.5,607244.75,311.0,50503.0,54757.0,11648650.0,30.91428847,1577335.62095,13.3515106548,127.5915,1
1048,2013-09-02,4.58333333333,0.090653232818,15.3763403758,65750060.1491,18119264.0,768.0865062710001,1525716595.75,775828.63,332.0,50456.0,52118.0,11644025.0,46.83183395,1084020.80584,16.7148670172,127.3648,0
1049,2013-09-01,5.11666666667,0.0910910700893,16.0016126201,65750060.1491,19292550.0,725.596614435,1522502783.0,729321.5,333.0,45578.0,49046.0,11638150.0,25.28747187,1836451.86975,10.5053391936,128.2597,0
1050,2013-08-31,6.55,0.10415196086100001,13.6633972931,65750060.1491,21527351.0,702.7174419080001,1544227650.0,717779.25,369.0,52533.0,82290.0,11632600.0,32.35235089,2420599.1924900003,8.8933976209,129.46,1
1051,2013-08-30,6.15,0.13629097791099998,10.0566155544,65750060.1491,19897419.0,634.079924326,1450961407.75,610597.47,293.0,60716.0,72629.0,11627225.0,43.30645342,1673618.2041200001,11.8888639866,123.2332,1
1052,2013-08-29,5.93333333333,0.125775346852,9.6982221861,65750060.1491,26852781.0,647.153737199,1388641365.0,596683.12,272.0,61525.0,67844.0,11622375.0,44.63568124,1231358.90848,21.8074366219,117.5227,0
1053,2013-08-28,7.016666666669999,0.163275433158,8.277893000239999,65750060.1491,23599317.0,545.831687435,1385377931.25,526846.5,214.0,63645.0,72494.0,11617425.0,243.52033894,1313735.3389700002,17.9635243585,117.59,1
1054,2013-08-27,7.61666666667,0.158273946407,8.38025304838,65750060.1491,22789346.0,562.173953526,1364789140.0,511329.52,205.0,61016.0,71151.0,11613250.0,51.94695338,2393060.75745,9.52309549373,117.4461,1
1055,2013-08-26,7.75,0.147914552981,8.56754595726,65750060.1491,15758636.0,532.7578745630001,1297880610.0,458603.6,244.0,53528.0,57471.0,11608950.0,27.45229801,974240.889234,16.1752976914,112.23,1
1056,2013-08-25,8.28333333333,0.13937101164100002,9.025690779260001,65750060.1491,12086159.0,467.38881019900003,1310190387.5,407004.5,312.0,45094.0,48105.0,11604875.0,30.74091178,927782.878554,13.0269257348,111.795,1
1057,2013-08-24,5.966666666669999,0.124880518965,9.96221239111,65750060.1491,12358432.0,607.9322985809999,1262105427.0,508919.62,310.0,51085.0,54649.0,11601300.0,28.06437009,483357.36686199997,25.5678979794,108.6875,1
1058,2013-08-23,5.68333333333,0.122729310324,9.696122996880002,50810339.0483,18379588.0,543.046065623,1246407942.0,581466.8,381.0,59969.0,68764.0,11596650.0,35.02624015,1310236.09211,14.027691861,107.5475,0
1059,2013-08-22,5.63333333333,0.123600813059,9.26144411521,50810339.0483,19417003.0,525.365496045,1286747437.75,581359.37,354.0,62772.0,70737.0,11591275.0,37.04061907,1576756.03376,12.3145261382,109.73,0
1060,2013-08-21,5.2,0.12944351122199999,8.97161599596,50810339.0483,21477614.0,520.3139047369999,1271571731.25,568944.0,328.0,63416.0,70761.0,11586075.0,34.14204628,2178352.1382299997,9.85956951555,111.445,1
1061,2013-08-20,6.6,0.160356326656,7.183400712360001,50810339.0483,21774465.0,457.169013385,1211248945.75,477976.3,315.0,66539.0,69460.0,11580925.0,45.78527809,1250208.59202,17.416665900599998,105.0125,1
1062,2013-08-19,7.11666666667,0.165978056661,6.548487088559999,50810339.0483,18536956.0,449.59162642300004,1181603148.0,457988.09,274.0,69938.0,65506.0,11576400.0,37.81465044,1879331.0728900002,9.86359278021,102.2997,1
1063,2013-08-18,6.11666666667,0.114381136628,9.26017954605,50810339.0483,9855148.0,497.58174385,1145854489.0,492030.38,278.0,53134.0,42791.0,11571950.0,44.92668611,494040.7063,19.9480481563,98.845,0
1064,2013-08-17,5.833333333330001,0.13039437462300002,7.811023239330001,50810339.0483,10908216.0,472.32378731,1138079589.75,462826.56,301.0,59253.0,58546.0,11567025.0,29.42751688,524028.04498500004,20.816092708299998,99.565,1
1065,2013-08-16,7.216666666669999,0.165451787239,6.266759637490001,50810339.0483,15799075.0,434.436852499,1139007098.5,428025.95,307.0,68301.0,69457.0,11562350.0,45.60521477,808676.273788,19.5369589294,98.33,1
1066,2013-08-15,7.166666666669999,0.163725384695,7.05769909705,50810339.0483,18697134.0,421.807874228,1135925154.0,416608.92,367.0,59029.0,66433.0,11558050.0,64.02507935,1071052.5058799998,17.4567852413,97.545,0
1067,2013-08-14,8.416666666669999,0.14577789430500002,7.7136674986100005,50810339.0483,18877399.0,388.972530726,1155734116.25,389416.79,392.0,50484.0,60659.0,11553875.0,43.02378882,2073928.9861700002,9.10223963905,97.96,1
1068,2013-08-13,6.15,0.138530060649,9.68787110837,50810339.0483,27791508.0,484.95276558,1239304284.47,518146.09836000006,269.0,53484.0,75208.0,11550025.0,29.55608972,2483614.52471,11.1899441092,97.9021,1
1069,2013-08-12,5.25,0.10316096643200001,13.1762271075,37392766.1365,23274506.0,425.66622748699996,1212190667.97,603616.1400199999,316.0,45811.0,70581.0,11545225.0,24.14323112,820406.742112,28.3694724357,95.085,1
1070,2013-08-11,5.2,0.082055631085,13.6151538963,37392766.1365,12230280.0,397.78416018400003,1198377190.39,559024.60383,397.0,41059.0,43679.0,11539500.0,33.93550069,575449.689988,21.253431319,94.1625,1
1071,2013-08-10,5.61666666667,0.113582457729,9.867420677939998,37392766.1365,11394420.0,369.902092882,1183611635.38,513500.57208,353.0,52040.0,52564.0,11534150.0,29.35579481,510114.18739499996,22.336997918,93.2875,0
1072,2013-08-09,5.8,0.107874237574,10.0780131853,37392766.1365,14108629.0,386.63133326300004,1179434602.5,536563.5,327.0,53241.0,57904.0,11529175.0,45.849913,1338741.04314,10.5387287077,93.36,0
1073,2013-08-08,6.35,0.11959270911599999,9.10982712673,37392766.1365,15173289.0,375.47850634199995,1174293052.5,519588.1,278.0,57036.0,61019.0,11523975.0,49.6207779,2045846.96846,7.41662948602,94.775,0
1074,2013-08-07,6.65,0.136743269183,8.174888597639999,37392766.1365,15577018.0,327.14958968400003,1216398480.0,467808.0,200.0,57225.0,64048.0,11518925.0,30.18051369,931663.625241,16.7195726273,96.92,0
1075,2013-08-06,6.216666666669999,0.118079881819,9.74552643896,37392766.1365,17336173.0,351.31404801300005,1230715956.9,509301.2117,191.0,52260.0,61468.0,11514525.0,40.53861293,1133582.42176,15.2932617223,97.1331,1
1076,2013-08-05,6.6,0.10799658298499999,10.7215163977,37392766.1365,16579173.0,356.890461474,1224642720.0,513592.8,261.0,47903.0,57924.0,11509800.0,27.05473128,1724175.69424,9.61570998454,96.92,1
1077,2013-08-04,6.75,0.11646495506799999,10.1072404244,37392766.1365,9821585.0,317.85556725,1204281157.95,450833.45913000003,255.0,44605.0,46413.0,11505000.0,32.74170112,542437.000041,18.1064074119,96.6,0
1078,2013-08-03,6.733333333330001,0.117874475831,9.526372058089999,37392766.1365,21849030.0,332.726003145,1193775370.01,467411.44503,282.0,49065.0,53305.0,11500725.0,28.01755065,847828.085755,25.7705903652,96.66,0
1079,2013-08-02,6.333333333330001,0.122306959253,9.50559483958,31256960.7278,17227543.0,295.22046966,1212854375.0,505450.5,325.0,53174.0,84776.0,11496250.0,41.01530553,2975372.9196200003,5.790044974269999,97.24,1
1080,2013-08-01,6.85,0.11043270214199999,10.5865753006,31256960.7278,24802510.0,287.451509932,1197299385.0,485108.64,276.0,45823.0,82370.0,11491500.0,31.49185887,1611370.63666,15.392181924500001,96.4175,0
1081,2013-07-31,6.31666666667,0.121260767606,10.1480548739,31256960.7278,27961402.0,309.20459717,1205611283.41,526876.861,249.0,51919.0,69550.0,11486875.0,45.52101435,5807821.226009999,4.81443922621,97.915,1
1082,2013-07-30,6.35,0.09375305175780001,11.877036520799999,31256960.7278,17436599.0,287.451509932,1170005380.36,475057.70676000003,260.0,39998.0,55581.0,11481900.0,37.36421201,1518599.5605799998,11.4820257565,96.31,1
1083,2013-07-29,8.2,0.120026513755,9.54260378671,31256960.7278,18173521.0,257.92946296599996,1159687050.1,422355.6436,274.0,44260.0,54397.0,11477275.0,30.87144133,3138902.23092,5.78976966023,93.2981,1
1084,2013-07-28,7.63333333333,0.08366679067669999,13.2873076754,31256960.7278,10211744.0,275.021174368,1135839489.73,439956.04443999997,279.0,33111.0,37554.0,11473125.0,19.93133624,3179627.3755200002,3.2116164417000004,92.1,1
1085,2013-07-27,7.88333333333,0.0957575711337,10.992168131500001,31256960.7278,13875296.0,256.37567102099996,1091873110.71,395575.15455,247.0,35987.0,42750.0,11468700.0,30.69502419,1441169.9075200001,9.62780055704,89.0975,0
1086,2013-07-26,7.016666666669999,0.105780285396,10.4054581925,31256960.7278,19630098.0,276.574966313,1105124840.98,431077.32200000004,260.0,41428.0,55955.0,11464575.0,22.80421394,1117117.72227,17.5720941919,90.6325,1
1087,2013-07-25,9.333333333330001,0.13877481613700002,7.86582356278,31256960.7278,17564335.0,212.86949654400001,1102464025.0,332755.8,216.0,42304.0,51978.0,11460125.0,34.86795346,2223482.5013599996,7.89947055138,89.41,1
1088,2013-07-24,8.35,0.115515962824,9.09438858945,31256960.7278,22100556.0,239.28395961900003,1072594584.72,363439.0512,266.0,39963.0,54521.0,11456700.0,32.92301081,1106993.52391,19.964485738900002,87.4575,1
1089,2013-07-23,9.25,0.121219437698,8.79749207951,31256960.7278,29454766.0,225.29983210900002,1092556078.6,348767.776,187.0,39644.0,54206.0,11452850.0,31.91271509,2348345.51174,12.5427735284,86.9389,1
1090,2013-07-22,7.0,0.08899939854939999,11.1381364039,31256960.7278,20691538.0,279.682550204,1050901464.3,414973.54799999995,218.0,37257.0,46082.0,11449225.0,21.9931243,693136.370917,29.8520447896,86.0862,1
1091,2013-07-21,6.93333333333,0.08554430741530002,11.817994008,26162875.6826,11557290.0,253.60990287099997,1017893727.05,435894.89099,232.0,36884.0,43487.0,11444725.0,26.49400011,931799.772368,12.403189980799999,85.4725,0
1092,2013-07-20,7.0,0.07695189899299999,12.831045619500001,26162875.6826,12358753.0,243.205394035,1051064818.38,431456.74,308.0,33626.0,44457.0,11439850.0,21.48857703,1310049.7982,9.43380433538,85.6675,0
1093,2013-07-19,7.25,0.0957881995207,10.4614221873,26162875.6826,26606654.0,219.795249155,1068169073.59,397743.27155999996,259.0,38020.0,48100.0,11435175.0,33.02637011,2080220.9589799999,12.790301926600002,85.7775,1
1094,2013-07-18,6.81666666667,0.10588760154200001,9.481078199339999,26162875.6826,29876056.0,223.69693996799998,1033357994.31,391160.84326999995,273.0,41257.0,54308.0,11430950.0,27.59409047,5153881.69827,5.79680670513,85.4298,0
1095,2013-07-17,7.7,0.10176949247099999,10.5435677998,26162875.6826,35799465.0,219.795249155,1119468900.5,417156.26,206.0,39565.0,54355.0,11426650.0,33.40695216,1550144.17905,23.0942808446,90.5425,0
1096,2013-07-16,8.416666666669999,0.103534861309,10.3403295173,26162875.6826,21760731.0,213.29243113299998,1108089449.25,401039.34,189.0,38784.0,53761.0,11422425.0,34.01475967,1786082.59685,12.1834963704,92.7415,0
1097,2013-07-15,7.416666666669999,0.097696008738,11.508967218699999,26162875.6826,14831969.0,222.39637636400002,1123279548.81,422816.43768000003,179.0,36738.0,46589.0,11418325.0,23.34949228,3291606.71968,4.50599660623,93.14,1
1098,2013-07-14,7.65,0.0952460809719,11.392196193299998,26162875.6826,16176442.0,211.991867528,1081481237.5,389043.5,224.0,34150.0,38740.0,11414050.0,31.82965821,1661401.50583,9.73662390817,90.3713,0
1099,2013-07-13,9.583333333330001,0.12312129317500001,9.048718775580001,26162875.6826,27547900.0,196.385104275,1095300550.12,364781.0,239.0,40313.0,57072.0,11409975.0,25.13594621,3785155.40561,7.27787823985,91.3888,1
1100,2013-07-12,8.583333333330001,0.138466216579,8.12378059746,26162875.6826,32207761.0,214.592994737,1115526360.0,406554.6,234.0,50045.0,69663.0,11406200.0,32.05021445,9287658.69451,3.46780199731,88.465,0
1101,2013-07-11,7.06666666667,0.0945592770974,10.2630592105,26162875.6826,17778704.0,249.708212058,993690836.25,421195.95,236.0,41040.0,56988.0,11402075.0,33.81696437,6439647.31053,2.7608195661900004,91.22,1
1102,2013-07-10,7.6,0.10057460494899999,8.592049974330001,21335329.114,25504393.0,181.360028655,895700331.002,338011.24599,214.0,39340.0,55835.0,11397275.0,26.25884419,1867056.4729099998,13.660214928599999,84.515,1
